log_id,text,cluster
270,+ export TOX_TESTENV_PASSENV=DJANGO_SETTINGS_MODULE,3
270,++ cat ./dist/.wheeltracker,3
270,+ export NO_INTERNET=YES,3
270,+ NO_INTERNET=YES,3
270,+ export PIP_NO_BUILD_ISOLATION=NO,3
270,+ PIP_NO_BUILD_ISOLATION=NO,3
270,+ export PIP_NO_INDEX=YES,3
270,+ PIP_NO_INDEX=YES,3
270,+ export TOXENV=py3,3
270,+ TOXENV=py3,3
270,+ export TOX_TESTENV_PASSENV=DJANGO_SETTINGS_MODULE,3
270,+ export VIRTUALENV_SYSTEM_SITE_PACKAGES=YES,3
270,+ VIRTUALENV_SYSTEM_SITE_PACKAGES=YES,3
270,============================= test session starts ==============================,1
270,collected 484 items,3
270,tests/test_task_shutdown_worker.py ..                                    [ 51%],3
270,=================================== FAILURES ===================================,1
270,@profile,3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,@profile,3
270,offset = len(big_log_content()) - 2000,3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,@profile,3
270,"view_type='log-json',",3
270,"test_content_length=False,",3
270,),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,@profile,3
270,"# The task has to be finished for this test, otherwise it'll loop forever",3
270,"task.state = TASK_STATES[""CLOSED""]",3
270,offset = 0,3
270,"view_type='log-json',",3
270,"test_content_length=False,",3
270,),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,@profile,3
270,offset = 0,3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,"not wrapped in any template (even if format: raw is not requested).""""""",3
270,>       self.assertGetLog(,3
270,expected_content=html_content(),3
270,),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,"""""""In the typical case of fetching a small plaintext log with no",3
270,# Django-rendered template responses are not including,3
270,# Content-Length,3
270,"test_content_length=False,",3
270,),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,"""""""As test_view_zipped_small_json, but log is uncompressed.",3
270,"view_type='log-json',",3
270,"test_content_length=False,",3
270,),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,"""""""Fetching log with offset via JSON returns only the content",3
270,"starting from that offset.""""""",3
270,full_content = small_log_content(),3
270,offset = 10,3
270,"view_type='log-json',",3
270,"test_content_length=False,",3
270,data={'offset': offset},3
270,),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,"content from that offset to the end of the log.""""""",3
270,full_content = small_log_content(),3
270,offset = 10,3
270,>       self.assertGetLog(,3
270,),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,"""""""As typical case, but with a log file so small that the gzipped file",3
270,"test_content_length=False,",3
270,),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,@profile,3
270,return HttpResponse(status=200),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,@profile,3
270,"view_type='log-json',",3
270,"test_content_length=False,",3
270,),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,@profile,3
270,offset = 20000,3
270,"view_type='log-json',",3
270,"test_content_length=False,",3
270,data={'offset': offset},3
270,),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,@profile,3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,"view_type='log-json',",3
270,"test_content_length=False,",3
270,),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,--------------------------- Captured stderr teardown ---------------------------,2
270,Destroying test database for alias 'default'...,3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,/usr/lib/python3/site-packages/django/test/client.py:499: in post,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,self = <tests.test_views.TestTaskView testMethod=test_list_failed>,3
270,def test_list_failed(self):,3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,"@override_settings(USERS_ACL_PERMISSION=""authenticated"")",3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,"@override_settings(USERS_ACL_PERMISSION=""authenticated"")",3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,"@override_settings(USERS_ACL_PERMISSION="""")",3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,"@override_settings(USERS_ACL_PERMISSION="""")",3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,"@override_settings(USERS_ACL_PERMISSION=""staff"")",3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,"@override_settings(USERS_ACL_PERMISSION=""staff"")",3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,return self.request(**r),3
270,self.load_middleware(),3
270,mw_instance = middleware(adapted_handler),3
270,_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,3
270,markcoroutinefunction(self),3
270,--------------------------- Captured stderr teardown ---------------------------,2
270,Destroying test database for alias 'default'...,3
270,=============================== warnings summary ===============================,1
270,=========================== short test summary info ============================,1
270,"========== 39 failed, 415 passed, 30 skipped, 141 warnings in 31.46s ===========",3
270,error: Bad exit status from /usr/src/tmp/rpm-tmp.823 (%check),3
270,Bad exit status from /usr/src/tmp/rpm-tmp.823 (%check),3
270,Command exited with non-zero status 1,3
270,hsh-rebuild: rebuild of `python3-module-kobo-0.37.0-alt1.1.src.rpm' failed.,3
270,Command exited with non-zero status 1,3
271,Building for target x86_64,3
271,Building for target x86_64,3
