log_id,cluster,error_text
162,6,=============================== warnings summary ===============================
162,6,assert base_geo.convex_hull
162,6,=========================== short test summary info ============================
162,6,"============ 6 failed, 423 passed, 956 warnings in 98.99s (0:01:38) ============"
162,6,error: Bad exit status from /usr/src/tmp/rpm-tmp.98011 (%check)
162,6,Bad exit status from /usr/src/tmp/rpm-tmp.98011 (%check)
162,6,Command exited with non-zero status 1
162,6,hsh-rebuild: rebuild of `python3-module-pygeoif-1.5.1-alt1.src.rpm' failed.
162,6,Command exited with non-zero status 1
163,6,Building for target x86_64
163,6,Building for target x86_64
163,6,+ export lt_cv_deplibs_check_method=pass_all
163,6,+ configure_runstatedir_flags=
163,6,checking for C compiler default output... a.out
163,6,checking for suffix of object files... o
163,6,checking for x86_64-alt-linux-gcc option to accept ANSI C... none needed
163,6,checking dependency style of x86_64-alt-linux-gcc... none
163,6,checking dependency style of x86_64-alt-linux-g++... none
163,6,checking for ANSI C header files... no
163,6,checking for stdlib.h... yes
163,6,checking for stdint.h... yes
163,6,checking for unistd.h... yes
163,6,checking for x86_64-alt-linux-g77... no
163,6,checking for x86_64-alt-linux-f77... no
163,6,checking for x86_64-alt-linux-xlf... no
163,6,checking for x86_64-alt-linux-frt... no
163,6,checking for x86_64-alt-linux-pgf77... no
163,6,checking for x86_64-alt-linux-fl32... no
163,6,checking for x86_64-alt-linux-af77... no
163,6,checking for x86_64-alt-linux-fort77... no
163,6,checking for x86_64-alt-linux-f90... no
163,6,checking for x86_64-alt-linux-xlf90... no
163,6,checking for x86_64-alt-linux-pgf90... no
163,6,checking for x86_64-alt-linux-epcf90... no
163,6,checking for x86_64-alt-linux-f95... no
163,6,checking for x86_64-alt-linux-fort... no
163,6,checking for x86_64-alt-linux-xlf95... no
163,6,checking for x86_64-alt-linux-lf95... no
163,6,checking for x86_64-alt-linux-g95... no
163,6,checking for g77... no
163,6,checking for f77... no
163,6,checking for xlf... no
163,6,checking for frt... no
163,6,checking for pgf77... no
163,6,checking for fl32... no
163,6,checking for af77... no
163,6,checking for fort77... no
163,6,checking for f90... no
163,6,checking for xlf90... no
163,6,checking for pgf90... no
163,6,checking for epcf90... no
163,6,checking for f95... no
163,6,checking for fort... no
163,6,checking for xlf95... no
163,6,checking for lf95... no
163,6,checking for g95... no
163,6,checking command to parse nm output from x86_64-alt-linux-gcc object... failed
163,6,checking for x86_64-alt-linux-ar... no
163,6,checking for x86_64-alt-linux-ranlib... no
163,6,checking for x86_64-alt-linux-strip... no
163,6,"appending configuration tag ""CXX"" to libtool"
163,6,"appending configuration tag ""F77"" to libtool"
163,6,checking for libelf.h... yes
163,6,checking for is_selinux_enabled in -lselinux... no
163,6,checking for special C compiler options needed for large files... no
163,6,error: Bad exit status from /usr/src/tmp/rpm-tmp.80998 (%build)
163,6,Bad exit status from /usr/src/tmp/rpm-tmp.80998 (%build)
163,6,Command exited with non-zero status 1
163,6,hsh-rebuild: rebuild of `prelink-0.4.4-alt3.src.rpm' failed.
163,6,Command exited with non-zero status 1
164,6,Building for target x86_64
164,6,Building for target x86_64
164,6,patching file src/Makefile
164,6,+ USE_MALLOC=USE_JEMALLOC=yes
164,6,(cd jemalloc && [ -f Makefile ] && make distclean) > /dev/null || true
164,6,(cd hdr_histogram && make clean) > /dev/null || true
164,6,(cd jemalloc && [ -f Makefile ] && make distclean) > /dev/null || true
164,6,(cd hdr_histogram && make clean) > /dev/null || true
164,6,cd linenoise && make
164,6,cd hdr_histogram && make
164,6,checking for xsltproc... false
164,6,checking for C compiler default output file name... a.out
164,6,checking for suffix of object files... o
164,6,checking for gcc option to enable C11 features... none needed
164,6,checking for stdio.h... yes
164,6,checking for stdlib.h... yes
164,6,checking for stdint.h... yes
164,6,checking for unistd.h... yes
164,6,checking size of void *... 8
164,6,checking size of int... 4
164,6,checking for malloc.h... yes
164,6,checking for memalign... yes
164,6,checking for valloc... yes
164,6,checking for sbrk... yes
164,6,checking for pthread_create in -lpthread... yes
164,6,checking for dlsym... yes
164,6,checking for library containing clock_gettime... none required
164,6,checking for issetugid... no
164,6,checking for memcntl... no
164,6,checking for _Bool... yes
164,6,XSLTPROC           : false
164,6,PREFIX             : /usr/local
164,6,JEMALLOC_PREFIX    : je_
164,6,JEMALLOC_PRIVATE_NAMESPACE
164,6,"In file included from include/jemalloc/internal/ckh.h:4,"
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,"In file included from include/jemalloc/internal/ckh.h:4,"
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,21 | JEMALLOC_TSD_TYPE_ATTR(tsd_t) tsd_tls = TSD_INITIALIZER;
164,6,"In function 'memcpy',"
164,6,Cleaning files in /usr/src/tmp/redis-buildroot (auto)
164,6,Checking contents of files in /usr/src/tmp/redis-buildroot/ (default)
164,6,Compressing files in /usr/src/tmp/redis-buildroot (auto)
164,6,"Splitting links to aliased files under /{,s}bin in /usr/src/tmp/redis-buildroot"
164,6,Certificate request self-signature ok
164,6,"subject=O=Redis Test, CN=Server-only"
164,6,Certificate request self-signature ok
164,6,Certificate request self-signature ok
164,6,+ ./runtest --clients 1 --verbose --tags -largemem:skip --skipunit unit/oom-score-adj --skipunit unit/memefficiency --skiptest 'CONFIG SET rollback on apply error' --tls
164,6,Starting test server at port 21079
164,6,Testing unit/printver
164,6,=== () Starting server 127.0.0.1:21111 ok
164,6,=== (dump) Starting server 127.0.0.1:21113 ok
164,6,[ok]: DUMP of non existing key returns nil (0 ms)
164,6,=== (repl) Starting server 127.0.0.1:21115 ok
164,6,=== (repl) Starting server 127.0.0.1:21117 ok
164,6,=== (repl) Starting server 127.0.0.1:21119 ok
164,6,=== (repl) Starting server 127.0.0.1:21121 ok
164,6,=== (repl) Starting server 127.0.0.1:21123 ok
164,6,=== (repl) Starting server 127.0.0.1:21127 ok
164,6,=== (repl) Starting server 127.0.0.1:21129 ok
164,6,=== (repl) Starting server 127.0.0.1:21131 ok
164,6,=== (repl) Starting server 127.0.0.1:21133 ok
164,6,=== (repl) Starting server 127.0.0.1:21135 ok
164,6,=== (repl) Starting server 127.0.0.1:21137 ok
164,6,=== (repl) Starting server 127.0.0.1:21139 ok
164,6,=== (auth external:skip) Starting server 127.0.0.1:21141 ok
164,6,=== (auth external:skip) Starting server 127.0.0.1:21143 ok
164,6,=== (auth_binary_password external:skip) Starting server 127.0.0.1:21145 ok
164,6,=== (masterauth) Starting server 127.0.0.1:21147 ok
164,6,Testing unit/protocol
164,6,=== (protocol network) Starting server 127.0.0.1:21149 ok
164,6,[ok]: Wrong multibulk payload header (8 ms)
164,6,[ok]: Generic wrong number of args (8 ms)
164,6,=== (regression) Starting server 127.0.0.1:21151 ok
164,6,Testing unit/keyspace
164,6,=== (keyspace) Starting server 127.0.0.1:21153 ok
164,6,=== (scan network) Starting server 127.0.0.1:21155 ok
164,6,=== (info external:skip) Starting server 127.0.0.1:21157 ok
164,6,=== () Starting server 127.0.0.1:21159 ok
164,6,[ok]: errorstats: rejected call due to wrong arity (2 ms)
164,6,=== (info and its relative command) Starting server 127.0.0.1:21161 ok
164,6,Testing unit/type/string
164,6,=== (string) Starting server 127.0.0.1:21163 ok
164,6,[ok]: SETNX target key missing (0 ms)
164,6,[ok]: MSET/MSETNX wrong number of args (0 ms)
164,6,[ok]: SETBIT against key with wrong type (0 ms)
164,6,Testing unit/type/incr
164,6,=== (incr) Starting server 127.0.0.1:21165 ok
164,6,[ok]: INCR against key created by incr itself (0 ms)
164,6,[ok]: DECR against key created by incr (0 ms)
164,6,Testing unit/type/list
164,6,=== () Starting server 127.0.0.1:21167 ok
164,6,=== () Starting server 127.0.0.1:21169 ok
164,6,[ok]: Crash due to delete entry from a compress quicklist node (1 ms)
164,6,[ok]: Crash due to split quicklist node wrongly (0 ms)
164,6,=== () Starting server 127.0.0.1:21171 ok
164,6,=== (list) Starting server 127.0.0.1:21173 ok
164,6,[ok]: LPOP/RPOP with wrong number of arguments (0 ms)
164,6,[ok]: LPOP/RPOP with wrong number of arguments (0 ms)
164,6,[ok]: BRPOPLPUSH with wrong source type (9 ms)
164,6,[ok]: BRPOPLPUSH with wrong destination type (17 ms)
164,6,[ok]: BRPOPLPUSH timeout (1023 ms)
164,6,[ok]: BLMPOP_LEFT when new key is moved into place (9 ms)
164,6,[ok]: BLMPOP_LEFT when result key is created by SORT..STORE (9 ms)
164,6,[ok]: BLMPOP_LEFT inside a transaction (0 ms)
164,6,[ok]: LINSERT raise error on bad syntax (0 ms)
164,6,[ok]: LMOVE left left with the same list as src and dst - quicklist (42 ms)
164,6,[ok]: LMOVE left left with quicklist source and existing target quicklist (83 ms)
164,6,[ok]: LMOVE left left with quicklist source and existing target listpack (43 ms)
164,6,[ok]: LMOVE left left with the same list as src and dst - listpack (0 ms)
164,6,[ok]: LMOVE left left with listpack source and existing target quicklist (43 ms)
164,6,[ok]: LMOVE left left with listpack source and existing target listpack (1 ms)
164,6,=== (list) Starting server 127.0.0.1:21175 ok
164,6,=== (list ziplist) Starting server 127.0.0.1:21177 ok
164,6,[ok]: Crash due to wrongly recompress after lrem (207 ms)
164,6,Testing unit/type/set
164,6,=== (set) Starting server 127.0.0.1:21179 ok
164,6,number of elements: 499
164,6,[ok]: SMOVE wrong dst key type (0 ms)
164,6,=== () Starting server 127.0.0.1:21181 ok
164,6,Testing unit/type/zset
164,6,=== (zset) Starting server 127.0.0.1:21183 ok
164,6,[ok]: ZADD with options syntax error with incomplete pair - listpack (0 ms)
164,6,[ok]: ZADD - Variadic version will raise error on missing arg - listpack (0 ms)
164,6,[ok]: ZADD with options syntax error with incomplete pair - skiplist (0 ms)
164,6,[ok]: ZADD - Variadic version will raise error on missing arg - skiplist (0 ms)
164,6,[ok]: ZUNIONSTORE/ZINTERSTORE/ZDIFFSTORE error if using WITHSCORES  (0 ms)
164,6,[ok]: ZRANGESTORE - src key missing (1 ms)
164,6,[ok]: ZRANGESTORE - src key wrong type (0 ms)
164,6,[ok]: ZRANGESTORE invalid syntax (1 ms)
164,6,[ok]: ZRANGE invalid syntax (0 ms)
164,6,Testing unit/type/hash
164,6,=== (hash) Starting server 127.0.0.1:21185 ok
164,6,[ok]: HSET/HMSET wrong number of args (0 ms)
164,6,[ok]: HINCRBY against hash key created by hincrby itself (1 ms)
164,6,[ok]: HINCRBY against hash key originally set with HSET (0 ms)
164,6,[ok]: HINCRBYFLOAT against hash key created by hincrby itself (0 ms)
164,6,Testing unit/type/stream
164,6,=== (stream) Starting server 127.0.0.1:21187 ok
164,6,[ok]: XADD wrong number of args (0 ms)
164,6,=== (stream needs:debug) Starting server 127.0.0.1:21189 ok
164,6,=== (stream needs:debug) Starting server 127.0.0.1:21191 ok
164,6,=== (stream needs:debug) Starting server 127.0.0.1:21193 ok
164,6,=== (stream needs:debug) Starting server 127.0.0.1:21195 ok
164,6,=== (stream needs:debug) Starting server 127.0.0.1:21197 ok
164,6,=== (stream needs:debug) Starting server 127.0.0.1:21199 ok
164,6,=== (stream needs:debug) Starting server 127.0.0.1:21201 ok
164,6,=== (stream) Starting server 127.0.0.1:21203 ok
164,6,=== (stream) Starting server 127.0.0.1:21205 ok
